category,key,support,coverage,unique_values,unique_ratio,median_value_length,top_value_share
Продукты питания,вид бумаги,1,2.8118321898549094e-05,1,1.0,8.0,1.0
Продукты питания,иллюстратор,1,2.8118321898549094e-05,1,1.0,19.0,1.0
Спорт и отдых,целевая аудитория,3427,0.09767985406453084,7,0.0020426028596440037,8.0,0.7642252699153779
Спорт и отдых,форма поставки,1149,0.03274997149697868,2,0.0017406440382941688,18.0,0.9312445604873804
Спорт и отдых,материал обода,1120,0.03192338387869114,51,0.045535714285714284,17.0,0.7598214285714285
Спорт и отдых,регулировки и настройки,462,0.013168395849960097,10,0.021645021645021644,14.0,0.645021645021645
Спорт и отдых,привод велосипеда,611,0.017415346026678828,1,0.0016366612111292963,6.0,1.0
Спорт и отдых,вид велосипеда,1180,0.03363356515790674,15,0.012711864406779662,6.0,0.6847457627118644
Спорт и отдых,бренд,19536,0.5568350245125984,2345,0.12003480753480754,7.0,0.1298116298116298
Спорт и отдых,цвет товара,12908,0.3679169992019154,1306,0.10117756430120856,7.0,0.18569879144716456
Спорт и отдых,название цвета,7092,0.20214342720328354,3615,0.5097292724196277,6.0,0.05950366610265088
Спорт и отдых,страна-изготовитель,11476,0.32710067267130316,64,0.0055768560474032764,5.0,0.47342279539909377
Спорт и отдых,особенности велосипедов,465,0.013253904913920875,14,0.030107526881720432,12.0,0.5548387096774193
Спорт и отдых,материал рамы,1958,0.05580891574506898,23,0.01174668028600613,8.0,0.40194075587334016
Спорт и отдых,"размер рамы, дюймы",1065,0.030355717706076844,33,0.030985915492957747,2.0,0.14084507042253522
Спорт и отдых,передний переключатель,473,0.013481929084482955,131,0.2769556025369979,18.0,0.09936575052854123
Спорт и отдых,количество скоростей велосипеда,1051,0.029956675407593204,33,0.03139866793529972,2.0,0.25499524262607043
Спорт и отдых,"рекомендуемый рост, см",434,0.012370311252992818,100,0.2304147465437788,3.0,0.14285714285714285
Спорт и отдых,"макс. нагрузка, кг",1433,0.040844829551932506,65,0.045359385903698535,3.0,0.3098394975575715
Спорт и отдых,модельный год,1419,0.04044578725344886,18,0.012684989429175475,4.0,0.3439041578576462
Спорт и отдых,количество колес,1390,0.03961919963516133,6,0.004316546762589928,1.0,0.8928057553956834
Спорт и отдых,тип педалей,694,0.019781096796260403,6,0.008645533141210375,12.0,0.7031700288184438
Спорт и отдых,задний переключатель,631,0.017985406453084028,216,0.34231378763866877,21.0,0.09667194928684628
Спорт и отдых,вид обода,720,0.020522175350587164,2,0.002777777777777778,7.0,0.9375
Спорт и отдых,пол,2834,0.0807775624216167,57,0.020112914608327453,7.0,0.35356386732533523
Спорт и отдых,шифтеры,494,0.014080492532208414,226,0.4574898785425101,17.0,0.10526315789473684
Спорт и отдых,амортизация велосипеда,749,0.0213487629688747,4,0.0053404539385847796,31.0,0.7409879839786382
Спорт и отдых,вид тормозной системы,1119,0.03189488085737088,7,0.006255585344057194,21.0,0.484361036639857
Спорт и отдых,гарантийный срок,2417,0.06889180253106829,234,0.09681423251965246,6.0,0.1452213487794787
Спорт и отдых,"вес в собранном состоянии, кг",683,0.019467563561737546,185,0.2708638360175695,4.0,0.07320644216691069
Спорт и отдых,"диаметр колес, дюймы",1299,0.03702542469501767,26,0.020015396458814474,2.0,0.2571208622016936
Спорт и отдых,тип,24147,0.688262455820317,1726,0.07147885865739015,12.0,0.11280904460181389
Спорт и отдых,длина,2418,0.06892030555238855,524,0.21670802315963605,5.0,0.04425144747725393
Спорт и отдых,вес,2839,0.08092007752821799,800,0.28178936245156744,4.0,0.029940119760479042
Спорт и отдых,вид,1844,0.05255957131455934,131,0.0710412147505423,8.0,0.1442516268980477
Спорт и отдых,плавучесть,3741,0.10662980275909247,65,0.017375033413525795,17.0,0.21732157177225342
Спорт и отдых,"длина, см",3659,0.10429255501083115,409,0.1117791746378792,2.0,0.05192675594424706
Спорт и отдых,вид ловли воблером,1060,0.030213202599475544,5,0.0047169811320754715,8.0,0.6150943396226415
Спорт и отдых,вид воблера,1267,0.036113328012769355,17,0.013417521704814523,15.0,0.44435674822415155
Спорт и отдых,"вес, г",4462,0.1271804811309999,470,0.105333930972658,2.0,0.04235768713581354
Спорт и отдых,"высота товара в упаковке, мм",398,0.011344202485463459,50,0.12562814070351758,2.0,0.11557788944723618
Спорт и отдых,"длина товара в упаковке, мм",419,0.011942765933188918,70,0.16706443914081145,3.0,0.12171837708830549
Спорт и отдых,образец цвета,522,0.014878577129175693,507,0.9712643678160919,52.0,0.009578544061302681
Спорт и отдых,"мин. заглубление, м",824,0.023486489567894196,44,0.05339805825242718,3.0,0.11407766990291263
Спорт и отдых,"размер крючка, n",1047,0.029842663322312165,30,0.02865329512893983,1.0,0.13371537726838587
Спорт и отдых,"макс. заглубление, м",1008,0.028731045490822026,71,0.07043650793650794,3.0,0.09424603174603174
Спорт и отдых,"количество упаковок, шт",2681,0.07641660015961692,13,0.00484893696381947,1.0,0.9093621782916822
Спорт и отдых,комплектация,8564,0.24409987458670618,5158,0.602288650163475,23.0,0.01809901914992994
Спорт и отдых,"кол-во в комплекте, шт",1706,0.04862615437236347,6,0.0035169988276670576,1.0,0.9419695193434936
Спорт и отдых,единиц в одном товаре,2045,0.058288678599931594,18,0.008801955990220049,1.0,0.9344743276283619
Спорт и отдых,длина предмета,1098,0.031296317409645426,222,0.20218579234972678,5.0,0.08652094717668488
Спорт и отдых,валюта,7796,0.22220955421274655,1,0.00012827090815802975,3.0,1.0
Спорт и отдых,вид крючка,1846,0.052616577357199865,26,0.014084507042253521,7.0,0.542795232936078
Спорт и отдых,"количество в упаковке, шт",2183,0.062222095542127466,42,0.01923957856161246,1.0,0.4218964727439304
Спорт и отдых,упаковка,1796,0.051191426291186864,59,0.03285077951002227,8.0,0.29175946547884185
Спорт и отдых,сезон снасти,825,0.023514992589214457,2,0.0024242424242424242,4.0,0.7296969696969697
Спорт и отдых,вид блесны,870,0.024797628548626154,7,0.008045977011494253,12.0,0.3954022988505747
Спорт и отдых,"количество, шт",1118,0.03186637783605062,26,0.023255813953488372,1.0,0.6958855098389982
Спорт и отдых,заглубление,550,0.01567666172614297,169,0.30727272727272725,13.0,0.21272727272727274
Спорт и отдых,вид ловли,1130,0.03220841409189374,100,0.08849557522123894,11.0,0.2398230088495575
Спорт и отдых,вид рыбы,1199,0.034175122562991676,300,0.25020850708924103,26.0,0.08423686405337781
Спорт и отдых,особенности,2106,0.06002736290046745,779,0.36989553656220325,17.0,0.06505223171889839
Спорт и отдых,материал изделия,1885,0.05372819518869,492,0.2610079575596817,7.0,0.09230769230769231
Спорт и отдых,страна производства,6292,0.1793410101470756,50,0.007946598855689765,5.0,0.49221233312142404
Спорт и отдых,назначение,1851,0.052759092463801165,541,0.2922744462452728,13.0,0.06158833063209076
Спорт и отдых,конструктивные особенности,272,0.007752821799110706,83,0.30514705882352944,19.0,0.16544117647058823
Спорт и отдых,материал,4779,0.1362159388895223,355,0.0742833228708935,7.0,0.15861058798911906
Спорт и отдых,объем,367,0.010460608824535401,110,0.2997275204359673,6.0,0.0653950953678474
Спорт и отдых,габариты транспортной упаковки,670,0.019097024284574163,579,0.8641791044776119,11.0,0.010447761194029851
Спорт и отдых,вес в транспортной упаковке,670,0.019097024284574163,309,0.46119402985074626,7.0,0.04626865671641791
Спорт и отдых,степень пылевлагозащиты,91,0.0025937749401436553,30,0.32967032967032966,4.0,0.21978021978021978
Спорт и отдых,цвет,5466,0.15579751453654087,1296,0.23710208562019758,7.0,0.18697402122210025
Спорт и отдых,вес с упаковкой (кг),834,0.023771519781096796,334,0.40047961630695444,6.0,0.046762589928057555
Спорт и отдых,длина упаковки,1715,0.04888268156424581,153,0.0892128279883382,5.0,0.06588921282798833
Спорт и отдых,высота упаковки,1715,0.04888268156424581,120,0.06997084548104957,5.0,0.0629737609329446
Спорт и отдых,ширина упаковки,1715,0.04888268156424581,109,0.06355685131195335,5.0,0.12536443148688048
Спорт и отдых,"ход вилки, мм",582,0.016588758408391288,21,0.03608247422680412,2.0,0.37628865979381443
Спорт и отдых,вилка,657,0.018726485007410785,339,0.5159817351598174,24.0,0.0593607305936073
Спорт и отдых,размер,1953,0.05566640063846768,280,0.14336917562724014,2.0,0.10291858678955453
Спорт и отдых,"вес товара, г",2755,0.07852582373731616,744,0.27005444646098004,3.0,0.042831215970961886
Спорт и отдых,сезон,1973,0.05623646106487288,42,0.021287379624936646,6.0,0.3005575266092245
Спорт и отдых,"размотка, м",669,0.019068521263253906,34,0.05082212257100149,3.0,0.26606875934230195
Спорт и отдых,"толщина, мм",712,0.02029415118002508,142,0.199438202247191,4.0,0.06460674157303371
Спорт и отдых,максимальное заглубление,71,0.002023714513738456,36,0.5070422535211268,3.0,0.11267605633802817
Спорт и отдых,минимальное заглубление,57,0.001624672215254817,27,0.47368421052631576,3.0,0.12280701754385964
