attribute_name,item_support,occurrences,cumulative_occurrence_coverage,is_frequent
скорость вращения цепи (м/с),2,2,0.9970601770968807,False
скорость вращения шлифовального круга (об/мин),2,2,0.9970608445558211,False
скорость записи,2,2,0.9970615120147616,False
"скорость испарения, в мл/ч",2,2,0.9970621794737019,False
скорость отжима (об / мин),2,2,0.9970628469326424,False
скорость передачи пакетов,2,2,0.9970635143915828,False
скорость печати чека,2,2,0.9970641818505233,False
"скорость шитья, стежки/мин",2,2,0.9970648493094637,False
скругленные углы листа,2,2,0.997065516768404,False
слайдер,2,2,0.9970661842273445,False
слив/перелив,2,2,0.997066851686285,False
сливной клапан,2,2,0.9970675191452254,False
сложность выкройки,2,2,0.9970681866041659,False
сложность сборки,2,2,0.9970688540631062,False
слойность,2,2,0.9970695215220466,False
смарт-часы,2,2,0.9970701889809871,False
сменная батарея,2,2,0.9970708564399275,False
сменная подушка в компелекте,2,2,0.997071523898868,False
сменные ножи,2,2,0.9970721913578083,False
снижение уровня шума (snr),2,2,0.9970728588167488,False
со встроенной акустической системой,2,2,0.9970735262756892,False
со встроенной тумбой,2,2,0.9970741937346297,False
со стеклянными дверцами,2,2,0.9970748611935701,False
со стилусом,2,2,0.9970755286525105,False
со стойкой,2,2,0.9970761961114509,False
со столом,2,2,0.9970768635703914,False
со шторками (защита от прикосновения),2,2,0.9970775310293318,False
событие,2,2,0.9970781984882723,False
совместим с изогнутым тв,2,2,0.9970788659472126,False
совместимость с брендами,2,2,0.9970795334061531,False
совместимость с глюкометрами,2,2,0.9970802008650935,False
совместимость с операционными системами,2,2,0.997080868324034,False
совместимость с принтерами по моделям,2,2,0.9970815357829744,False
совместимые бренды,2,2,0.9970822032419148,False
совместимые модели минимоек,2,2,0.9970828707008552,False
совместимые программы,2,2,0.9970835381597957,False
совместимый аккумулятор,2,2,0.9970842056187361,False
совместимый голосовой помощник,2,2,0.9970848730776766,False
содержание арабики/робусты (%),2,2,0.9970855405366169,False
содержание витаминов в порции,2,2,0.9970862079955574,False
содержание кофеина,2,2,0.9970868754544978,False
содержание минералов в порции,2,2,0.9970875429134383,False
"содержание спирта, %",2,2,0.9970882103723787,False
содержит древесину,2,2,0.997088877831319,False
соединяемый,2,2,0.9970895452902595,False
соответствует гост,2,2,0.9970902127492,False
"сопротивление, в килограммах",2,2,0.9970908802081404,False
сорт гречи,2,2,0.9970915476670809,False
сорт соли,2,2,0.9970922151260213,False
сортировка мусора,2,2,0.9970928825849616,False
состав ворса,2,2,0.9970935500439021,False
состав колоды,2,2,0.9970942175028426,False
состав комплекта инструментов,2,2,0.997094884961783,False
состав комплектации,2,2,0.9970955524207235,False
состав набора для песочницы,2,2,0.9970962198796638,False
состав набора таро,2,2,0.9970968873386042,False
состав основной ткани,2,2,0.9970975547975447,False
состав рециркуляционного комплекта,2,2,0.9970982222564851,False
состав стенки,2,2,0.9970988897154256,False
соус,2,2,0.9970995571743659,False
соцветие,2,2,0.9971002246333064,False
сочетание,2,2,0.9971008920922468,False
спа,2,2,0.9971015595511873,False
спецификация,2,2,0.9971022270101277,False
спикерфон (громкая связь),2,2,0.9971028944690681,False
спинки,2,2,0.9971035619280085,False
сплав,2,2,0.997104229386949,False
способ ввода,2,2,0.9971048968458894,False
способ выпуска баллона,2,2,0.9971055643048299,False
способ действия,2,2,0.9971062317637702,False
способ заправки флакона,2,2,0.9971068992227107,False
способ наполнения,2,2,0.9971075666816511,False
способ оповещения,2,2,0.9971082341405916,False
способ отвода конденсата,2,2,0.997108901599532,False
способ отображения времени,2,2,0.9971095690584724,False
способ присоединения,2,2,0.9971102365174128,False
способ распыления,2,2,0.9971109039763533,False
способ фиксации к мишени,2,2,0.9971115714352937,False
