anchor_type,concept,strength,rule_id,canonical_rule,relation,conditional_support,conditional_positive,conditional_negative,conditional_match_prevalence,conditional_wilson_low_95,conditional_wilson_high_95,conditional_max_2_support,anchor_support,anchor_match_prevalence,prevalence_delta_vs_anchor,discovery_effect_class,validation_stability,generation_status,interpretation
brand,brand,weak,rule_c95accbdcd09430d,foam_level is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_c97d8cedeff07e46,heel_style has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_c98866ec447a322a,shade_name_alt is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_6a12c417a046a95d,folder_closure is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_67ebc3dda96f3940,fishing_method is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,1,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_67f2d4c6c69878a2,erasable_ink is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_67ff4df2e3083344,drain_diameter has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_67ffd36df6834158,includes_pick is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_68021e828f26c09a,product_width is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_681db0f2bb340207,smaller_dimension_cm has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,1,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cd50acdbac473612,memory_type is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cd535d1ed01bf460,mounting_orientation has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cd5c7782f605b7c4,massage_zone is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,1,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cd60fe866c9fcb58,preservative_content has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,1,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cd781cca1b90472e,effects_type is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cc63db90c50ef7dc,sticker_design has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cc6c6e51ccba6813,chest_circumference_mm is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cc6ccfb27d9dac14,side_stones has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cc854574b1f8e5a8,voice_control is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cc97ab51a4b0ff9b,candle_diameter is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cdaedecc96ca401d,font_size_mm is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cdb6075b5b4668de,bait_shape has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cdc36b8759afbd84,target_pet has a subset or specificity difference,specificity_difference,1,1,0,1.0,0.20654329147389294,1.0,1,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cdcfe6063e5e5c6f,door_construction has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cdf9179101e7bc50,max_age_months has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cdfa14b222c26362,mineral_content has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cce68607dd8e7ac6,tint_base has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cd07d8b87dad77e3,bed_base_height has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cd0d99a9eec54ed6,blower_mechanism has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cd177e4c09e70c59,handle_length_cm has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cd260bb62ecd14dd,max_neck_circumference has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_68fd5ce9ef69bcfb,rope_ladder is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_6902dada58e4f16a,compatibility_version is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,1,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_6906f951a4d18bb4,leg_finish is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_67d73f7d04344707,frequency_range has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_67dd825cc44660d8,leash_strand_count has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,1,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_6833790c3682ad70,color_set is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,1,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_68475de4d7ac58f1,flavor_notes has a subset or specificity difference,specificity_difference,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_685627e94e9d21a4,room_count has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_6866929d08835588,snowboard_length has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_675c94a13e837f21,cabinet_orientation has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_67617495fa7d295a,car_body_type is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_676acbcab5fb4bb8,battery_technology has a subset or specificity difference,specificity_difference,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_677aa0b133d42b5c,niacinamide_concentration has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_67a58f8a425eec86,flywheel_weight has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_ce41b983e719692b,coat_type has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_ce43e18f53b39218,leg_shape has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_ce4d55e8a57347f4,production_year has a subset or specificity difference,specificity_difference,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cd7cf5ef52e56d3f,hypoallergenic has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cd98e27700dc08e2,whole_grain_status is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cd9dc42d4676482a,shape_type has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cd9f1c6f48d82f1e,dial_markers is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_c9cd9db5326b6d1a,paper_finish is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,1,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_c9e19629c8e0a9c8,center_reinforcement is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_ca0ef2e195d4eee3,level_type has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_c8e3d94fb9d694f8,print_sides has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_c8e704538dc5d87a,roll_width is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_c8f9a6594f9c7893,total_size has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,1,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_c8fd87cb6aceaca0,spindle_interface is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_ce9bd745010b3176,shipping_dimensions is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cec0f67b0ce63760,food_class has a subset or specificity difference,specificity_difference,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cef6b7717bb6a877,cooking_oil has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_ce02e0e32421a665,kerf_thickness is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_ce08b57746b342f1,mattress_firmness is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_ce19a5eaf6db53c6,cover_dimensions has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_ce1dae2fda40000a,coffee_blend_name has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,1,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_ce29dd8f4c6b9936,gluten_free_claim has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_ce2c1b0827c35d5c,reusability is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cf68759506900368,nose_bridge_adjustment has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cf6ed6ab876606c6,capsule_count is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_cf701245330527e2,spray_mechanism has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,1,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_ce6879ff585cd5c0,boot_style is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_ce6eb799a217100d,material_color has conflicting title/attribute sources,conflicting_sources,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_ce6ee8b2f60ad031,sports_type is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_ce7a20a7328cb38f,coffee_content has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,1,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_ce875c634c825ce5,fixture_material is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_ce89fe201fe6aea0,dimmable is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_6a38e4ae757c5e58,has_platform is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_690b5f83f7651c0a,bait_flavor is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_692813f45fda587c,amplifier_power is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_693b2ae0da36d0e9,pattern_match has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_693df16664722bd5,max_force is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_6951b8f8a1db7b90,bar_shape is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_69565f0ac48ec0e1,bowl_capacity is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_66fb9448c08fc013,card_height has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,1,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_672015ae763b27a5,max_frequency has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_6720a753c724dad8,backset_distance has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
