category,attribute,conflict_0,conflict_1,equal_0,equal_1,conflicts,equals,negative_rate_given_conflict,category_negative_rate,smoothed_negative_rate,negative_lift,candidate
Канцелярские товары,количество отделений,57,30,74,71,87,145,0.6551724137931034,0.6597844514410269,0.6554230680130992,-0.00436138342792769,False
Строительство и ремонт,тип наконечника,14,4,2,0,18,2,0.7777777777777778,0.7837222870478413,0.7790700624017046,-0.004652224646136682,False
Спорт и отдых,дульная энергия,11,4,0,0,15,0,0.7333333333333333,0.7404275591020069,0.7351068897755016,-0.005320669326505212,False
Бытовая химия,состав,1833,1661,85,75,3494,160,0.5246136233543217,0.530485955226597,0.5246220147974087,-0.0058639404291883634,False
Электроника,форм-фактор материнской платы,9,2,8,3,11,11,0.8181818181818182,0.8267152121970645,0.8208485038115827,-0.005866708385481756,False
Музыкальные инструменты,звукосниматели,37,11,5,2,48,7,0.7708333333333334,0.7780700705488461,0.7715160443914005,-0.006554026157445603,False
Красота и гигиена,питание,5,3,0,0,8,0,0.625,0.6360183767228178,0.6292378372010838,-0.006780539521733964,False
Ювелирные изделия,стекло,13,2,11,2,15,13,0.8666666666666667,0.8759460536049621,0.8689865134012406,-0.0069595402037215814,False
Хобби и творчество,бренд,590,527,288,147,1117,435,0.5282005371530887,0.5357526560821296,0.5282341918720237,-0.007518464210105935,False
Красота и гигиена,состав,3972,2350,276,113,6322,389,0.628282189180639,0.6360183767228178,0.6282883028107499,-0.007730073912067925,False
Обувь,"высота подошвы, см",8,1,0,2,9,2,0.8888888888888888,0.901695110701107,0.8934625395361095,-0.008232571164997426,False
Продукты питания,вид смеси для выпечки,5,2,4,1,7,5,0.7142857142857143,0.7300237227333217,0.7208432178055507,-0.009180504927771005,False
Продукты питания,сорт кофе,5,2,0,0,7,0,0.7142857142857143,0.7300237227333217,0.7208432178055507,-0.009180504927771005,False
Продукты питания,вид сахара,5,2,1,0,7,1,0.7142857142857143,0.7300237227333217,0.7208432178055507,-0.009180504927771005,False
Хобби и творчество,номер иглы,1,1,0,3,2,3,0.5,0.5357526560821296,0.5255376114872354,-0.010215044594894196,False
Хобби и творчество,исторический период,1,1,0,3,2,3,0.5,0.5357526560821296,0.5255376114872354,-0.010215044594894196,False
Хобби и творчество,целевая аудитория,1,1,0,0,2,0,0.5,0.5357526560821296,0.5255376114872354,-0.010215044594894196,False
Спорт и отдых,материал,129,48,170,52,177,222,0.7288135593220338,0.7404275591020069,0.7291326252500551,-0.011294933851951794,False
Товары для животных,"объем, л",5,3,0,0,8,0,0.625,0.6447764651378272,0.6326063327453182,-0.01217013239250897,False
Дом и сад,материал рукояти,5,2,2,2,7,4,0.7142857142857143,0.7369750932499097,0.7237396221874625,-0.013235471062447268,False
Электроника,"длина, см",4,1,1,0,5,1,0.8,0.8267152121970645,0.8133576060985324,-0.013357606098532093,False
Электроника,тип сканера,4,1,4,10,5,14,0.8,0.8267152121970645,0.8133576060985324,-0.013357606098532093,False
Электроника,видеопроцессор,4,1,7,1,5,8,0.8,0.8267152121970645,0.8133576060985324,-0.013357606098532093,False
Галантерея и аксессуары,вид сумки,13,3,6,2,16,8,0.8125,0.8319352378717663,0.8171274375885157,-0.014807800283250572,False
Строительство и ремонт,совместимость,3,1,2,3,4,5,0.75,0.7837222870478413,0.7687346039154674,-0.014987683132373864,False
Строительство и ремонт,количество монтажных отверстий,3,1,28,6,4,34,0.75,0.7837222870478413,0.7687346039154674,-0.014987683132373864,False
Строительство и ремонт,внешняя отделка,3,1,2,0,4,2,0.75,0.7837222870478413,0.7687346039154674,-0.014987683132373864,False
Строительство и ремонт,функции,3,1,0,0,4,0,0.75,0.7837222870478413,0.7687346039154674,-0.014987683132373864,False
Галантерея и аксессуары,упаковка,4,1,1,0,5,1,0.8,0.8319352378717663,0.815967618935883,-0.015967618935883277,False
Электроника,дополнительные функции,8,2,0,0,10,0,0.8,0.8267152121970645,0.8089050707323548,-0.017810141464709606,False
Строительство и ремонт,цвет плафона,81,25,70,67,106,137,0.7641509433962265,0.7837222870478413,0.7650325354526054,-0.018689751595235893,False
Строительство и ремонт,тип цоколя,506,156,1232,727,662,1959,0.7643504531722054,0.7837222870478413,0.7644956693181997,-0.019226617729641626,False
Строительство и ремонт,"высота чаши, см",6,2,4,1,8,5,0.75,0.7837222870478413,0.7629701104030159,-0.020752176644825426,False
Канцелярские товары,гарантийный срок,5,3,0,0,8,0,0.625,0.6597844514410269,0.6383786351696258,-0.021405816271401146,False
Строительство и ремонт,крыло,22,7,1,0,29,1,0.7586206896551724,0.7837222870478413,0.7623121010364473,-0.021410186011393995,False
Товары для животных,вид миски,3,2,0,0,5,0,0.6,0.6447764651378272,0.6223882325689136,-0.022388232568913535,False
Дом и сад,гарантийный срок,57,23,17,19,80,36,0.7125,0.7369750932499097,0.7139397113676418,-0.023035381882267947,False
Продукты питания,вид горчицы,2,1,2,3,3,5,0.6666666666666666,0.7300237227333217,0.706264826708326,-0.0237588960249957,False
Мебель,"ширина, мм",4,1,4,1,5,5,0.8,0.8491264607196576,0.8245632303598288,-0.02456323035982877,False
Мебель,"длина, мм",4,1,4,1,5,5,0.8,0.8491264607196576,0.8245632303598288,-0.02456323035982877,False
Дом и сад,"объем, мл",7,3,7,6,10,13,0.7,0.7369750932499097,0.7123250310833033,-0.02465006216660648,False
Дом и сад,тип редуктора,2,1,5,0,3,5,0.6666666666666666,0.7369750932499097,0.7106094332811936,-0.026365659968716093,False
Дом и сад,вид диспенсера,2,1,1,0,3,1,0.6666666666666666,0.7369750932499097,0.7106094332811936,-0.026365659968716093,False
Дом и сад,количество модулей,2,1,9,0,3,9,0.6666666666666666,0.7369750932499097,0.7106094332811936,-0.026365659968716093,False
Дом и сад,защита от сухого хода,2,1,4,4,3,8,0.6666666666666666,0.7369750932499097,0.7106094332811936,-0.026365659968716093,False
Дом и сад,крепление карниза,2,1,20,2,3,22,0.6666666666666666,0.7369750932499097,0.7106094332811936,-0.026365659968716093,False
Спорт и отдых,материал корпуса,7,3,8,10,10,18,0.7,0.7404275591020069,0.7134758530340022,-0.026951706068004677,False
Товары для животных,комплектация,2552,1579,77,29,4131,106,0.6177680948922779,0.6447764651378272,0.617800745243155,-0.02697571989467218,False
Канцелярские товары,бренд,556,323,424,208,879,632,0.6325369738339022,0.6597844514410269,0.6326910885262502,-0.02709336291477671,False
Спорт и отдых,регулировка нагрузки,2,1,1,1,3,2,0.6666666666666666,0.7404275591020069,0.7127672244387543,-0.027660334663252573,False
Спорт и отдых,тип катушки,2,1,1,1,3,2,0.6666666666666666,0.7404275591020069,0.7127672244387543,-0.027660334663252573,False
Спорт и отдых,поверхность накладки,2,1,2,1,3,3,0.6666666666666666,0.7404275591020069,0.7127672244387543,-0.027660334663252573,False
Электроника,гарантийный срок,2952,745,596,215,3697,811,0.7984852583175548,0.8267152121970645,0.7985233862941614,-0.028191825902903034,False
Музыкальные инструменты,калибр струн,197,66,0,0,263,0,0.7490494296577946,0.7780700705488461,0.749590859525165,-0.028479211023681117,False
Электроника,тип аккумулятора,23,6,166,43,29,209,0.7931034482758621,0.8267152121970645,0.7980463547348624,-0.028668857462202046,False
Красота и гигиена,применение,12,8,0,0,20,0,0.6,0.6360183767228178,0.6072036753445635,-0.02881470137825426,False
Красота и гигиена,эффект,172,112,10,6,284,16,0.6056338028169014,0.6360183767228178,0.606159487486554,-0.029858889236263786,False
Электроника,тип объектива,7,2,5,1,9,6,0.7777777777777778,0.8267152121970645,0.7952554329275231,-0.031459779269541355,False
Электроника,"длина, мм",7,2,2,1,9,3,0.7777777777777778,0.8267152121970645,0.7952554329275231,-0.031459779269541355,False
Товары для животных,состав,2061,1300,59,39,3361,98,0.6132103540612913,0.6447764651378272,0.613257243709355,-0.03151922142847219,False
Продукты питания,вкус/добавки,18,8,2,11,26,13,0.6923076923076923,0.7300237227333217,0.6983909230215035,-0.031632799711818205,False
Электроника,навигация,57,15,2,0,72,2,0.7916666666666666,0.8267152121970645,0.7939425462465626,-0.03277266595050188,False
Автотовары,вязкость по sae,22,6,0,0,28,0,0.7857142857142857,0.8248735197642743,0.7916475029945871,-0.03322601676968717,False
Электроника,"ширина, см",3,1,2,0,4,2,0.75,0.8267152121970645,0.7926195623317025,-0.034095649865361954,False
Электроника,технология hdr,3,1,3,4,4,7,0.75,0.8267152121970645,0.7926195623317025,-0.034095649865361954,False
Электроника,число жил,3,1,5,1,4,6,0.75,0.8267152121970645,0.7926195623317025,-0.034095649865361954,False
Электроника,тип выходных разъемов питания,3,1,0,0,4,0,0.75,0.8267152121970645,0.7926195623317025,-0.034095649865361954,False
Электроника,стандарты связи,3,1,0,0,4,0,0.75,0.8267152121970645,0.7926195623317025,-0.034095649865361954,False
Продукты питания,вид вафли,4,2,2,0,6,2,0.6666666666666666,0.7300237227333217,0.6954653285151462,-0.034558394218175525,False
Красота и гигиена,бренд,343,228,459,257,571,716,0.6007005253940455,0.6360183767228178,0.6010071039646078,-0.03501127275821003,False
Строительство и ремонт,материал плафона,109,37,187,90,146,277,0.7465753424657534,0.7837222870478413,0.7478053737433059,-0.03591691330453539,False
Строительство и ремонт,"световой поток, лм",20,7,6,9,27,15,0.7407407407407407,0.7837222870478413,0.7474566073512252,-0.03626567969661609,False
Галантерея и аксессуары,форма оправы,3,1,1,1,4,2,0.75,0.8319352378717663,0.7955195765954257,-0.03641566127634055,False
Красота и гигиена,форма,7,5,0,0,12,0,0.5833333333333334,0.6360183767228178,0.5988289343302405,-0.037189442392577265,False
Спорт и отдых,количество подшипников,42,18,5,4,60,9,0.7,0.7404275591020069,0.7031098122386159,-0.037317746863390955,False
Товары для животных,вид лакомства,18,12,0,0,30,0,0.6,0.6447764651378272,0.6063966378768324,-0.03837982726099476,False
Красота и гигиена,вид зеркала,1,1,4,4,2,8,0.5,0.6360183767228178,0.5971559833734413,-0.03886239334937647,False
Галантерея и аксессуары,бренд,573,150,524,90,723,614,0.7925311203319502,0.8319352378717663,0.792801753007361,-0.039133484864405266,False
Канцелярские товары,форма корпуса,24,15,0,0,39,0,0.6153846153846154,0.6597844514410269,0.6204300513001167,-0.039354400140910184,False
Ювелирные изделия,материал корпуса,9,2,16,3,11,19,0.8181818181818182,0.8759460536049621,0.8362331417515507,-0.039712911853411414,False
Детские товары,вид мягкой игрушки,5,8,0,0,13,0,0.38461538461538464,0.43993731541197034,0.3999825876144362,-0.03995472779753412,False
Спорт и отдых,жесткость,4,2,3,0,6,3,0.6666666666666666,0.7404275591020069,0.7001943450463668,-0.040233214055640065,False
Спорт и отдых,назначение,4,2,0,0,6,0,0.6666666666666666,0.7404275591020069,0.7001943450463668,-0.040233214055640065,False
